Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
169.60317460317458,61.34920634920635,-117.06349206349206,-16.428571428571427,20.238095238095237,213.25396825396825,314.8412698412698,325.0,325.0,314.8412698412698,152.3015873015873,314.8412698412698,53.888888888888886,-6.26984126984127,10.396825396825395,96.42857142857142,325.0,110.55555555555554,164.84126984126982,-10.079365079365079,-10.079365079365079,-84.2063492063492,-162.77777777777777,-166.26984126984127
169.60317460317458,61.34920634920635,-117.06349206349206,-16.428571428571427,20.238095238095237,213.25396825396825,314.8412698412698,325.0,325.0,314.8412698412698,152.3015873015873,314.8412698412698,53.888888888888886,-6.26984126984127,10.396825396825395,96.42857142857142,325.0,110.55555555555554,164.84126984126982,-10.079365079365079,-10.079365079365079,-84.2063492063492,-162.77777777777777,-166.26984126984127
325.0,141.8253968253968,-177.2222222222222,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-178.96825396825395,-325.0,-183.7301587301587,325.0,325.0,298.6507936507936,25.158730158730158,-325.0,-325.0,3.4126984126984126,-0.5555555555555556,-166.26984126984127
325.0,141.8253968253968,-177.2222222222222,-325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,-178.96825396825395,-325.0,-183.7301587301587,325.0,325.0,298.6507936507936,25.158730158730158,-325.0,-325.0,3.4126984126984126,-0.5555555555555556,-166.26984126984127
318.6507936507936,134.2063492063492,-189.60317460317458,-325.0,325.0,325.0,324.8412698412698,325.0,325.0,325.0,324.36507936507934,325.0,-189.12698412698413,-325.0,-196.26984126984127,325.0,317.85714285714283,283.4126984126984,47.857142857142854,-325.0,-325.0,8.015873015873016,6.587301587301587,-166.26984126984127
318.6507936507936,134.2063492063492,-189.60317460317458,-325.0,325.0,325.0,324.8412698412698,325.0,325.0,325.0,324.36507936507934,325.0,-189.12698412698413,-325.0,-196.26984126984127,325.0,317.85714285714283,283.4126984126984,47.857142857142854,-325.0,-325.0,8.015873015873016,6.587301587301587,-166.26984126984127
296.1111111111111,121.03174603174602,-195.0,-325.0,317.06349206349205,325.0,308.8095238095238,325.0,325.0,325.0,307.85714285714283,325.0,-192.61904761904762,-325.0,-201.03174603174602,325.0,295.3174603174603,256.1111111111111,77.38095238095238,-325.0,-325.0,0.3968253968253968,-0.23809523809523808,-166.26984126984127
296.1111111111111,121.03174603174602,-195.0,-325.0,317.06349206349205,325.0,308.8095238095238,325.0,325.0,325.0,307.85714285714283,325.0,-192.61904761904762,-325.0,-201.03174603174602,325.0,295.3174603174603,256.1111111111111,77.38095238095238,-325.0,-325.0,0.3968253968253968,-0.23809523809523808,-166.26984126984127
289.76190476190476,118.65079365079364,-186.42857142857142,-325.0,310.55555555555554,325.0,302.3015873015873,325.0,325.0,325.0,301.66666666666663,325.0,-184.84126984126982,-325.0,-192.61904761904762,325.0,288.968253968254,250.87301587301585,79.76190476190476,-325.0,-325.0,3.571428571428571,6.26984126984127,-166.26984126984127
289.76190476190476,118.65079365079364,-186.42857142857142,-325.0,310.55555555555554,325.0,302.3015873015873,325.0,325.0,325.0,301.66666666666663,325.0,-184.84126984126982,-325.0,-192.61904761904762,325.0,288.968253968254,250.87301587301585,79.76190476190476,-325.0,-325.0,3.571428571428571,6.26984126984127,-166.26984126984127
