Fp1[1],Fp2[2],F3[3],F4[4],C3[5],C4[6],P3[7],P4[8],O1[9],O2[10],F7[11],F8[12],T3[13],T4[14],T5[15],T6[16],Fz[17],Pz[18],Cz[19],Pg1[20],Pg2[21],EOGR[22],EOOGL[23],EMG[24]
325.0,7.3809523809523805,-260.87301587301585,3.73015873015873,89.28571428571428,-325.0,-325.0,79.44444444444444,325.0,59.12698412698413,325.0,61.34920634920635,55.79365079365079,-325.0,97.22222222222221,325.0,-265.95238095238096,3.095238095238095,-122.46031746031746,-325.0,-325.0,-0.07936507936507936,-0.3968253968253968,-166.26984126984127
325.0,7.3809523809523805,-260.87301587301585,3.73015873015873,89.28571428571428,-325.0,-325.0,79.44444444444444,325.0,59.12698412698413,325.0,61.34920634920635,55.79365079365079,-325.0,97.22222222222221,325.0,-265.95238095238096,3.095238095238095,-122.46031746031746,-325.0,-325.0,-0.07936507936507936,-0.3968253968253968,-166.26984126984127
325.0,6.428571428571428,-235.15873015873015,3.571428571428571,-111.19047619047619,-325.0,-325.0,119.76190476190476,325.0,52.61904761904761,325.0,113.4126984126984,-128.96825396825395,-325.0,-102.93650793650794,325.0,-240.3968253968254,2.9365079365079363,-27.857142857142854,-325.0,-325.0,23.41269841269841,22.3015873015873,-166.26984126984127
325.0,6.428571428571428,-235.15873015873015,3.571428571428571,-111.19047619047619,-325.0,-325.0,119.76190476190476,325.0,52.61904761904761,325.0,113.4126984126984,-128.96825396825395,-325.0,-102.93650793650794,325.0,-240.3968253968254,2.9365079365079363,-27.857142857142854,-325.0,-325.0,23.41269841269841,22.3015873015873,-166.26984126984127
325.0,6.26984126984127,-229.12698412698413,3.4126984126984126,-162.14285714285714,-325.0,-321.8253968253968,122.14285714285714,325.0,50.87301587301587,325.0,122.46031746031746,-179.76190476190476,-325.0,-152.93650793650792,325.0,-234.2063492063492,2.9365079365079363,-2.142857142857143,-325.0,-325.0,3.4126984126984126,4.365079365079365,-166.26984126984127
325.0,6.26984126984127,-229.12698412698413,3.4126984126984126,-162.14285714285714,-325.0,-321.8253968253968,122.14285714285714,325.0,50.87301587301587,325.0,122.46031746031746,-179.76190476190476,-325.0,-152.93650793650792,325.0,-234.2063492063492,2.9365079365079363,-2.142857142857143,-325.0,-325.0,3.4126984126984126,4.365079365079365,-166.26984126984127
325.0,6.111111111111111,-225.15873015873015,3.4126984126984126,-173.73015873015873,-325.0,-315.95238095238096,104.84126984126983,325.0,49.76190476190476,325.0,125.79365079365078,-188.65079365079364,-325.0,-164.36507936507937,325.0,-229.9206349206349,2.7777777777777777,12.3015873015873,-325.0,-325.0,-4.0476190476190474,-6.587301587301587,-166.26984126984127
325.0,6.111111111111111,-225.15873015873015,3.4126984126984126,-173.73015873015873,-325.0,-315.95238095238096,104.84126984126983,325.0,49.76190476190476,325.0,125.79365079365078,-188.65079365079364,-325.0,-164.36507936507937,325.0,-229.9206349206349,2.7777777777777777,12.3015873015873,-325.0,-325.0,-4.0476190476190474,-6.587301587301587,-166.26984126984127
325.0,5.952380952380952,-218.33333333333331,3.253968253968254,-108.96825396825396,-325.0,-305.7936507936508,-325.0,325.0,48.01587301587301,325.0,123.25396825396825,-121.34920634920634,-325.0,-97.38095238095238,325.0,-222.46031746031744,2.7777777777777777,28.65079365079365,-325.0,-325.0,-28.809523809523807,-29.6031746031746,-166.26984126984127
325.0,5.952380952380952,-218.33333333333331,3.253968253968254,-108.96825396825396,-325.0,-305.7936507936508,-325.0,325.0,48.01587301587301,325.0,123.25396825396825,-121.34920634920634,-325.0,-97.38095238095238,325.0,-222.46031746031744,2.7777777777777777,28.65079365079365,-325.0,-325.0,-28.809523809523807,-29.6031746031746,-166.26984126984127
325.0,5.7936507936507935,-215.3174603174603,3.095238095238095,-106.42857142857142,-325.0,-301.8253968253968,-325.0,325.0,47.38095238095238,325.0,124.36507936507935,-119.76190476190476,-325.0,-95.47619047619047,325.0,-219.76190476190476,2.7777777777777777,37.698412698412696,-323.73015873015873,-325.0,-25.476190476190474,-24.84126984126984,-321.8253968253968
325.0,5.7936507936507935,-215.3174603174603,3.095238095238095,-106.42857142857142,-325.0,-301.8253968253968,-325.0,325.0,47.38095238095238,325.0,124.36507936507935,-119.76190476190476,-325.0,-95.47619047619047,325.0,-219.76190476190476,2.7777777777777777,37.698412698412696,-323.73015873015873,-325.0,-25.476190476190474,-24.84126984126984,-321.8253968253968
